	L	R	LR
631	0.9498421362356485	99.13358015523391	17.260157863764316
632	0.9497651620582578	99.13350318105653	17.260234837941706
633	0.949688195669063	99.13342621466732	17.2603118043309
634	0.9496112370672645	99.13334925606553	17.2603887629327
635	0.9495342862520623	99.13327230525033	17.2604657137479
636	0.9494573432226567	99.13319536222093	17.260542656777307
637	0.9493804079782482	99.13311842697652	17.260619592021715
638	0.9493034805180371	99.13304149951631	17.260696519481925
639	0.9492265608412243	99.1329645798395	17.26077343915874
640	0.94914964894701	99.13288766794528	17.260850351052955
641	0.9490727448345952	99.13281076383286	17.26092725516537
642	0.9489958485031808	99.13273386750144	17.261004151496785
643	0.9489189599519674	99.13265697895022	17.261081040047998
644	0.9488420791801563	99.13258009817841	17.26115792081981
645	0.9487652061869484	99.1325032251852	17.261234793813017
646	0.9486883409715448	99.1324263599698	17.261311659028422
647	0.9486114835331467	99.1323495025314	17.26138851646682
648	0.9485346338709556	99.1322726528692	17.26146536612901
649	0.9484577919841729	99.13219581098242	17.261542208015793
650	0.9483809578719999	99.13211897687025	17.261619042127965
651	0.9483041315336384	99.13204215053189	17.261695868466326
652	0.9482273129682899	99.13196533196654	17.261772687031673
653	0.9481505021751562	99.13188852117341	17.261849497824805
654	0.9480736991534391	99.1318117181517	17.261926300846522
655	0.9479969039023405	99.13173492290059	17.26200309609762
656	0.9479201164210624	99.13165813541931	17.262079883578895
657	0.9478433367088069	99.13158135570706	17.26215666329115
658	0.9477665647647762	99.13150458376302	17.26223343523518
659	0.9476898005881724	99.13142781958642	17.262310199411786
660	0.947613044178198	99.13135106317645	17.26238695582176
661	0.9475362955340554	99.1312743145323	17.262463704465905
662	0.947459554654947	99.1311975736532	17.262540445345014
663	0.9473828215400755	99.13112084053833	17.262617178459884
664	0.9473060961886435	99.1310441151869	17.262693903811314
665	0.9472293785998537	99.13096739759811	17.262770621400104
666	0.947152668772909	99.13089068777117	17.26284733122705
667	0.9470759667070124	99.13081398570527	17.262924033292947
668	0.9469992724013668	99.13073729139963	17.26300072759859
669	0.9469225858551753	99.13066060485343	17.26307741414478
